scaffold	markerid	gene	Superkingdom	Phylum	Class	Order	Family	Genus	Species
contig-100_60256	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_60273	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex quinquefasciatus
contig-100_60358	NA	NA	Eukaryota	Arthropoda	Insecta	Hemiptera	Aphididae	Acyrthosiphon	Acyrthosiphon pisum
contig-100_6037	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium agaricidamnosum
contig-100_60385	NA	NA	Eukaryota	Chordata	Actinopteri	Esociformes	Esocidae	Esox	Esox lucius
contig-100_60433	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	Desulfocapsa sulfexigens
contig-100_6045	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
contig-100_6047	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
contig-100_605	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_6050	NA	NA	Eukaryota	(unassigned)	(unassigned)	(unassigned)	(unassigned)	Fonticula	Fonticula alba
contig-100_6051	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	(unassigned)	gamma proteobacterium symbiont of Laxus oneistus
contig-100_6056	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus norvegicus
contig-100_606	NA	NA	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter valericigenes
contig-100_60630	NA	NA	Eukaryota	(unassigned)	Ichthyosporea	(unassigned)	(unassigned)	Capsaspora	Capsaspora owczarzaki
contig-100_6067	NA	NA	Eukaryota	Annelida	Hirudinida	Rhynchobdellida	Glossiphoniidae	Helobdella	Helobdella robusta
contig-100_60679	NA	NA	Bacteria	Cyanobacteria	(unassigned)	Chroococcales	(unassigned)	Microcystis	Microcystis aeruginosa
contig-100_60744	NA	NA	Eukaryota	Annelida	(unassigned)	Haplotaxida	Naididae	Olavius	Olavius algarvensis
contig-100_60756	NA	NA	Eukaryota	Mollusca	Gastropoda	(unassigned)	Aplysiidae	Aplysia	Aplysia californica
contig-100_608	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	Ochrobactrum anthropi
contig-100_60827	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_60939	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens
contig-100_6097	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
contig-100_61	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_61025	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_61043	NA	NA	Eukaryota	Chordata	(unassigned)	Testudines	Trionychidae	Pelodiscus	Pelodiscus sinensis
contig-100_611	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	Simiduia	Simiduia agarivorans
contig-100_61158	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_61170	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cronobacter	Cronobacter sakazakii
contig-100_612	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus propionicus
contig-100_61201	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas fuscans
contig-100_61289	NA	NA	Eukaryota	Chordata	Actinopteri	Siluriformes	Bagridae	Leiocassis	Leiocassis longirostris
contig-100_614	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_61410	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_615	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_61518	NA	NA	Eukaryota	Chordata	(unassigned)	Testudines	Trionychidae	Pelodiscus	Pelodiscus sinensis
contig-100_6152	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_61541	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	Desulfobacterium autotrophicum
contig-100_61572	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Cebidae	Callithrix	Callithrix jacchus
contig-100_61577	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila
contig-100_616	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_61723	NA	NA	Eukaryota	Chordata	Actinopteri	Perciformes	Nototheniidae	Notothenia	Notothenia coriiceps
contig-100_61787	NA	NA	Eukaryota	Nematoda	Chromadorea	Rhabditida	Angiostrongylidae	Angiostrongylus	Angiostrongylus cantonensis
contig-100_61843	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_6191	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris
contig-100_61955	NA	NA	Eukaryota	Platyhelminthes	Trematoda	Echinostomida	Echinostomatidae	Echinostoma	Echinostoma caproni
contig-100_61967	NA	NA	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus	Dendroctonus ponderosae
contig-100_62	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_6201	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia
contig-100_6203	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_6205	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter	Geoalkalibacter subterraneus
contig-100_62155	NA	NA	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia
contig-100_62173	NA	NA	Eukaryota	Chordata	Mammalia	Lagomorpha	Leporidae	Oryctolagus	Oryctolagus cuniculus
contig-100_62218	NA	NA	Eukaryota	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus rosmarus
contig-100_6226	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
contig-100_62289	NA	NA	Eukaryota	Streptophyta	(unassigned)	Fabales	Fabaceae	Lotus	Lotus japonicus
contig-100_623	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfarculus	Desulfarculus baarsii
contig-100_62338	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Muscidae	Musca	Musca domestica
contig-100_6234	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas alkylphenolia
contig-100_62407	NA	NA	Eukaryota	Arthropoda	Insecta	Hymenoptera	Agaonidae	Ceratosolen	Ceratosolen solmsi
contig-100_62408	NA	NA	Eukaryota	(unassigned)	(unassigned)	Choanoflagellida	Codonosigidae	Monosiga	Monosiga brevicollis
contig-100_6244	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio sulfidiphilus
contig-100_62459	NA	NA	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune
contig-100_6246	NA	NA	Eukaryota	Chordata	Aves	Falconiformes	Accipitridae	Haliaeetus	Haliaeetus leucocephalus
contig-100_62466	NA	NA	Eukaryota	Chordata	Actinopteri	Characiformes	Characidae	Astyanax	Astyanax mexicanus
contig-100_62475	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. M18
contig-100_625	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_6253	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca	Desulfobacca acetoxidans
contig-100_6258	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola ehrlichii
contig-100_62629	NA	NA	Eukaryota	Mollusca	Bivalvia	Ostreoida	Ostreidae	Crassostrea	Crassostrea gigas
contig-100_6263	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	Simiduia	Simiduia agarivorans
contig-100_6264	NA	NA	Eukaryota	Mollusca	Gastropoda	(unassigned)	Lottiidae	Lottia	Lottia gigantea
contig-100_6265	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_62828	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Cebidae	Callithrix	Callithrix jacchus
contig-100_62865	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
contig-100_62884	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_6294	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	Desulfobacterium autotrophicum
contig-100_62942	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila nigrosparsa
contig-100_62946	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_6295	NA	NA	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia
contig-100_63	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum lipoferum
contig-100_63032	NA	NA	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri
contig-100_63093	NA	NA	Eukaryota	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia chinensis
contig-100_6310	NA	NA	Eukaryota	Chordata	Actinopteri	Esociformes	Esocidae	Esox	Esox lucius
contig-100_632	NA	NA	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus infantis
contig-100_6320	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus	Syntrophus aciditrophicus
contig-100_63233	NA	NA	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Neolamprologus	Neolamprologus brichardi
contig-100_63262	NA	NA	Eukaryota	Chordata	Aves	Coliiformes	Coliidae	Colius	Colius striatus
contig-100_63295	NA	NA	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri
contig-100_63315	NA	NA	Eukaryota	Nematoda	Chromadorea	Ascaridida	Ascarididae	Parascaris	Parascaris equorum
contig-100_63332	NA	NA	Eukaryota	Mollusca	Cephalopoda	Octopoda	Octopodidae	Octopus	Octopus vulgaris
contig-100_63347	NA	NA	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)
contig-100_6341	NA	NA	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	Hymenobacter swuensis
contig-100_6344	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_6348	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mendocina
contig-100_63511	NA	NA	Eukaryota	(unassigned)	Oligohymenophorea	Hymenostomatida	Tetrahymenidae	Tetrahymena	Tetrahymena thermophila
contig-100_6355	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila
contig-100_6356	NA	NA	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	Acidobacterium capsulatum
contig-100_63567	NA	NA	Eukaryota	Chordata	(unassigned)	Coelacanthiformes	Coelacanthidae	Latimeria	Latimeria menadoensis
contig-100_6357	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_6360	NA	NA	Bacteria	Cloacimonetes	(unassigned)	(unassigned)	(unassigned)	Candidatus Cloacimonas	Candidatus Cloacimonas acidaminovorans
contig-100_63625	NA	NA	Eukaryota	Nematoda	Chromadorea	Rhabditida	Strongylidae	Strongylus	Strongylus vulgaris
contig-100_63691	NA	NA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Thermomonospora	Thermomonospora curvata
contig-100_63775	NA	NA	Eukaryota	Chordata	(unassigned)	Coelacanthiformes	Coelacanthidae	Latimeria	Latimeria menadoensis
contig-100_639	NA	NA	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	Moorella thermoacetica
contig-100_64	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola ehrlichii
contig-100_64044	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
contig-100_64078	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
contig-100_64170	NA	NA	Eukaryota	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes
contig-100_64195	NA	NA	Eukaryota	Platyhelminthes	Trematoda	Echinostomida	Echinostomatidae	Echinostoma	Echinostoma caproni
contig-100_6424	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_64245	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_6437	NA	NA	Eukaryota	Arthropoda	Malacostraca	Isopoda	Serolidae	Serolis	Serolis paradoxa
contig-100_64411	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_64466	NA	NA	Eukaryota	Porifera	Demospongiae	Haplosclerida	Niphatidae	Amphimedon	Amphimedon queenslandica
contig-100_645	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Pseudoxanthomonas spadix
contig-100_64622	NA	NA	Eukaryota	Chordata	Aves	Apodiformes	Apodidae	Chaetura	Chaetura pelagica
contig-100_64623	NA	NA	Eukaryota	Chordata	(unassigned)	(unassigned)	Branchiostomidae	Branchiostoma	Branchiostoma floridae
contig-100_64733	NA	NA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Rhodococcus erythropolis
contig-100_64766	NA	NA	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cynoglossidae	Cynoglossus	Cynoglossus semilaevis
contig-100_6481	NA	NA	Bacteria	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)	uncultured bacterium To-T 020 P12
contig-100_64841	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Cricetidae	Cricetulus	Cricetulus griseus
contig-100_64867	NA	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta thermophila
contig-100_649	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
contig-100_65	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_65007	NA	NA	Eukaryota	Nematoda	Chromadorea	Rhabditida	Heligmonellidae	Nippostrongylus	Nippostrongylus brasiliensis
contig-100_65029	NA	NA	Eukaryota	Mollusca	Gastropoda	(unassigned)	Trochidae	Gibbula	Gibbula cineraria
contig-100_6526	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_65274	NA	NA	Eukaryota	Nematoda	Chromadorea	Rhabditida	Heligmosomatidae	Heligmosomoides	Heligmosomoides polygyrus
contig-100_653	NA	NA	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus swuensis
contig-100_6535	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	Desulfobacterium autotrophicum
contig-100_65363	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_65412	NA	NA	Eukaryota	Chordata	Aves	Bucerotiformes	Bucerotidae	Buceros	Buceros rhinoceros
contig-100_6542	NA	NA	Eukaryota	Chordata	Actinopteri	Characiformes	Characidae	Astyanax	Astyanax mexicanus
contig-100_65441	NA	NA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] obeum
contig-100_65476	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_65504	NA	NA	Eukaryota	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus vampyrus
contig-100_65525	NA	NA	Eukaryota	Hemichordata	Enteropneusta	(unassigned)	Harrimaniidae	Saccoglossus	Saccoglossus kowalevskii
contig-100_65536	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Candidatus Symbiobacter	Candidatus Symbiobacter mobilis
contig-100_6563	NA	NA	Eukaryota	Arthropoda	Insecta	Lepidoptera	Crambidae	Maruca	Maruca vitrata
contig-100_65640	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cedecea	Cedecea neteri
contig-100_65709	NA	NA	Eukaryota	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona princeps
contig-100_658	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola ehrlichii
contig-100_65813	NA	NA	Eukaryota	Chordata	Actinopteri	(unassigned)	Pomacentridae	Stegastes	Stegastes partitus
contig-100_65823	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Morganella	Morganella morganii
contig-100_65847	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanimonas	Oceanimonas sp. GK1
contig-100_6585	NA	NA	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum parvum
contig-100_6588	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacula	Desulfobacula toluolica
contig-100_659	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus yeei
contig-100_65910	NA	NA	Eukaryota	(unassigned)	(unassigned)	Kinetoplastida	Trypanosomatidae	Trypanosoma	Trypanosoma grayi
contig-100_65924	NA	NA	Eukaryota	Chordata	Mammalia	Proboscidea	Elephantidae	Loxodonta	Loxodonta africana
contig-100_6593	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_66102	NA	NA	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	Melioribacter	Melioribacter roseus
contig-100_6612	NA	NA	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp. 21
contig-100_66136	NA	NA	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus sp. RS-1
contig-100_66191	NA	NA	Eukaryota	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus	Elephantulus edwardii
contig-100_6627	NA	NA	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	Plutella xylostella
contig-100_66367	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio
contig-100_66370	NA	NA	Eukaryota	Chordata	Chondrichthyes	Chimaeriformes	Callorhinchidae	Callorhinchus	Callorhinchus milii
contig-100_664	NA	NA	Eukaryota	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma curassoni
contig-100_6642	NA	NA	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium geofontis
contig-100_6647	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio
contig-100_66486	NA	NA	Eukaryota	Nematoda	Chromadorea	Ascaridida	Toxocaridae	Toxocara	Toxocara canis
contig-100_66527	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_6661	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium ciceri
contig-100_66630	NA	NA	Eukaryota	Chordata	Mammalia	Insectivora	Erinaceidae	Erinaceus	Erinaceus europaeus
contig-100_6667	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	uncultured Desulfobacterium sp.
contig-100_6672	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea apista
contig-100_66751	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacula	Desulfobacula toluolica
contig-100_6676	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio sulfidiphilus
contig-100_66955	NA	NA	Eukaryota	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Takifugu	Takifugu rubripes
contig-100_67	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter bemidjiensis
contig-100_67021	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella loihica
contig-100_671	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum magneticum
contig-100_672	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_6733	NA	NA	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	Singulisphaera acidiphila
contig-100_6770	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	Candidatus Endoriftia	Candidatus Endoriftia persephone
contig-100_67889	NA	NA	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis niloticus
contig-100_679	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_67905	NA	NA	Eukaryota	Chordata	Actinopteri	Perciformes	Nototheniidae	Notothenia	Notothenia coriiceps
contig-100_6796	NA	NA	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella	Nematostella vectensis
contig-100_67983	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Desulfomicrobium baculatum
contig-100_68	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter capsulatus
contig-100_6806	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio aespoeensis
contig-100_6807	NA	NA	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete carnosa
contig-100_68092	NA	NA	Eukaryota	Chordata	(unassigned)	Coelacanthiformes	Coelacanthidae	Latimeria	Latimeria menadoensis
contig-100_681	NA	NA	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus castenholzii
contig-100_68197	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_68208	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_6821	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_68211	NA	NA	Eukaryota	Chordata	(unassigned)	Testudines	Emydidae	Chrysemys	Chrysemys picta
contig-100_68286	NA	NA	Eukaryota	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes
contig-100_6835	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus oceani
contig-100_6848	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halochloris
contig-100_68484	NA	NA	Eukaryota	Chordata	Mammalia	Cingulata	Dasypodidae	Dasypus	Dasypus novemcinctus
contig-100_6871	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_68714	NA	NA	Eukaryota	Mollusca	Gastropoda	(unassigned)	Aplysiidae	Aplysia	Aplysia californica
